,record_name,Q1,R1,S1,ST_average_value1,ST-change1,T1,Q2,R2,S2,ST_average_value2,ST-change2,T2,Q3,R3,S3,ST_average_value3,ST-change3,T3,Q4,R4,S4,ST_average_value4,ST-change4,T4,Q5,R5,S5,ST_average_value5,ST-change5,T5,Q6,R6,S6,ST_average_value6,ST-change6,T6,Q7,R7,S7,ST_average_value7,ST-change7,T7,Q8,R8,S8,ST_average_value8,ST-change8,T8,Q9,R9,S9,ST_average_value9,ST-change9,T9,Q10,R10,S10,ST_average_value10,ST-change10,T10,Q11,R11,S11,ST_average_value11,ST-change11,T11,Q12,R12,S12,ST_average_value12,ST-change12,T12
48,14399_hr,-0.07355524022437746,0.4177013712893283,-0.10335634100062294,-0.015341109208072442,0.09648000094004715,0.06655006382415199,-0.05857932669994784,0.08754882816475325,-0.10419495541323748,-0.03408753434666351,0.07089750899177641,0.015448775846321348,-0.12364363931779826,0.011584363910559843,-0.32837385807642633,0.002119520285522588,0.2556412753383582,0.05870259867837922,-0.21333657186750157,0.11334463836120211,-0.09580174774448431,-0.04874778913046563,0.062403488240232896,0.04382122097588875,-0.039459727495190236,0.4193087946906426,-0.052195911899202516,-0.022232829830622226,0.020342156290384304,0.004060915087195471,-0.08793706696942959,-0.010193281927873409,-0.167824039830135,-0.002932347508833086,0.16471730163720602,0.09449008433100657,-0.06562826051962174,0.029139400662468392,-0.713590733515788,-0.012252619175526745,0.5603149266763419,0.08213043071941513,0.0,0.0,0.0,0.0,0.0,0.0,-0.016523359976439514,-0.013570234591093997,-1.2280408975652364,-0.054268578474973836,1.1927627158869025,0.23541591870749853,-0.016470711933967253,0.03674072518256037,-0.5088729001182642,0.0009295448830315509,0.4310569351845384,0.08389040111542326,-0.03585115746743621,0.3439922276948949,-0.3629658683090675,-0.0224614669401286,0.2685798129197837,0.07203532187600835,-0.047406278521724465,0.46624144150692665,-0.18244075797958373,-0.02677570807188508,0.14572229612868265,0.10897052032949381
49,14777_hr,-0.04823667136542566,0.5894972671287065,-0.09753655847615059,-0.07953338709657724,0.015136187224736775,-0.04311818271658399,-0.048014742113384114,0.21136658864936345,-0.11955338588022638,-0.06819366040179009,0.2154098291330045,0.13302483479285046,-0.6210081207911331,0.21728839772710418,-0.07996473923913565,-0.05647624001636868,-0.015677189265695904,0.08091125570805313,-0.1228053410074311,0.035082086798969965,-0.3466458555630898,-0.004135224045188598,0.31802737660260477,0.05898320257818398,-0.040332117996861185,0.574304034994471,-0.1221468899788855,-0.05234674731078117,0.12696488137067713,0.09859069235608141,-0.3258081997496724,0.22456126144415658,-0.19457311620560078,0.0,0.0,0.04384451004493419,-0.13287430607209139,0.01836593095101784,-0.5514566608521835,0.027120066511589692,0.5666090909686101,0.21477724544020002,-0.11150939368871005,0.1861640937635386,-1.0187650238052677,0.011269708497113045,0.955547477835327,0.6665719969176165,-0.05442739058407879,0.17169285934063566,-0.5500497146283719,-0.01124378649886369,0.4345063270196525,0.16314618273223194,-0.036883703106100965,0.6466085094227764,-0.15764407884548054,0.0,0.0,-0.04293479379158988,-0.040381363420319824,0.5660156980404916,-0.21699999275436185,-0.0675039443155167,0.18835274234536872,-0.023829793664725957,-0.0698975413678413,0.39135126310593865,-0.1824932859706878,-0.06321985536570847,0.18199468106366148,-0.0025747945536756453
50,14989_hr,-0.04161374298144533,0.36649193806132885,-0.0805971491219695,-0.0732787058921113,0.005032742923716006,-0.04424736439299084,-0.07591947266462022,0.20886264513424657,-0.07328954734205056,-0.04452781396600886,0.042131187646974405,0.010881425295529166,-0.05850581959323004,-0.009453414737621136,-0.15003148610929648,-0.03442086467413166,0.10265292006564132,0.041343599329022915,-0.044871118176882184,0.05859562540668389,-0.2340789103075801,0.000653236751570766,0.20324764321351851,0.06211044694868824,-0.012583089955497001,0.2661004499404969,-0.05927543235090058,-0.06929808689148964,0.0020462102101628334,-0.028801594419416255,-0.06862219545029519,0.03602723433938171,-0.05447648392655985,-0.013650253485792282,0.04869501745321383,0.04059506688987004,-0.03490321770569037,0.047048883419167256,-0.7117927039112317,-0.0062195575067864745,0.6261092697428591,0.10898536480112035,-0.033800828490001315,0.013501643150852474,-1.0442090922295655,-0.024456313486883246,0.971529532995033,0.19862981590836162,-0.050811830092607715,-0.022025188495949324,-0.30917500750850185,0.0,0.0,0.0,-0.08770540460001146,0.5837014301800687,-0.0874154493706736,-0.07401446208292524,0.026354396369505612,-0.00493473407133897,-0.07291584763803324,0.7464153790710938,-0.10417444520676736,-0.0911537527796905,0.04121742494341701,-0.04347480905742245,-0.05499842659738729,0.5620755039353804,-0.0806520499279949,-0.08149072840269311,0.014549324046952073,-0.054570156787546245
51,15404_hr,-0.06253525035333637,0.3869922338202024,-0.028709776893340096,0.007257087058871892,0.08268111321104289,0.18795695251328798,-0.047759031497780935,0.24197998339672716,-0.024693177438084562,-0.0035359788157715427,0.05518169541116348,0.11597263862882763,-0.010615871951812713,0.0524626091689062,-0.15662202292250418,-0.022807400466546515,0.11721373566950555,0.015632380984682785,-0.21146978304592975,0.03337163158372535,-0.20354188697459644,-0.1329828490347148,0.02100659769919852,0.031507134816215275,-0.04705219413208458,0.2690666330237411,-0.021285995477243552,0.003787609907623274,0.05346460419067818,0.10903953728875526,-0.027822394638344978,0.06650326289391403,-0.03575045133184441,-0.0062201202321225425,0.04543870939385983,0.016296284843659685,-0.038641071314990644,0.16781733483781744,-0.4902360401666164,0.0025109571929176557,0.41496753161703187,0.1076336387344627,-0.09744313598168333,0.594417831368382,-1.0365727767979884,0.028117629389791263,0.9133549662761838,0.5490807228293082,-0.10925165016971534,0.9553393775814548,-0.6671308647768489,0.00043547691352520363,0.5525223213338121,0.4694825050028739,0.0,1.26299781746296,-0.5005730223076423,-0.0172159069299604,0.42896318953523344,0.48010827450577603,-0.08656313088563977,0.7610424019489679,-0.08143631630030879,-0.008046008744364185,0.11877449809907173,0.31825898866480207,-0.05932150160035812,0.47947490046225755,-0.019199251004466695,0.005049265493767752,0.05903805722510036,0.1822330929239809
52,15587_hr,-0.06031979330494825,0.6719239158114878,-0.09615038756580946,-0.035291430271027074,0.10399559343293872,0.1608156679319738,-0.056568687078572606,0.4008141166944794,-0.10312301582514176,-0.03052080753423601,0.08667647584381963,0.2018558656810332,-0.04101785181100821,0.025088300106335216,-0.28749145411342203,-0.02701530152715643,0.16679880004446382,0.027325850271607704,-0.46041865032258145,0.0930593903350348,-0.14364562035631845,-0.013424957822969022,0.16414976469031636,0.06743162223780011,-0.03622815139576644,0.440013351043345,-0.056869091095926236,-0.03308464243367444,0.00789688188291177,-0.012656819569180943,-0.03886491214955308,0.10364386425653012,-0.08644360777602937,-0.016395334083527422,0.058716166471936636,0.021322006830876268,-0.03840321177429825,0.06463137796892862,-0.3320593084385213,-0.011213683612037272,0.21178323786309336,0.04327006712875489,-0.04261258000717003,0.27297624922269736,-0.6281632199315418,0.004283284245598632,0.5477771565938654,0.0767330873470349,-0.050830725520837845,0.5605260269239396,-0.7077902953104959,-0.010170355818593935,0.5447676150820728,0.2178017836012745,-0.04324678711701106,0.6403703143891792,-0.5354153946995728,-0.02654320082991192,0.398373703156818,0.2034654818186056,-0.05205249576601325,0.8891497869544874,-0.38062962186455446,-0.047149620553546386,0.28001074031699846,0.23869741718507936,-0.057943608998031325,0.8951905313856029,-0.202708432311334,-0.04491851046763035,0.1724237247387919,0.24156277649010413
53,16068_hr,-0.10807081152427221,0.3538489920718396,-0.181373324012751,-0.020917508435570522,0.16300142964387704,0.24334870833628758,-0.12438338166282509,0.4820276476757331,-0.2419521112429834,-0.026423650640784658,0.2518354915622727,0.39225890142385933,-0.04359308242590295,0.1873424029720283,-0.09454731795047074,-0.007417252740964494,0.09191192062776027,0.15447745367572646,-0.40814213388093784,0.2103542420928156,-0.317721799558046,0.0,0.0,0.0,-0.05543058364638916,0.13244732334759673,-0.09900362148329246,-0.0034213312413607904,0.057702024413788605,0.05243820671565537,-0.08926604324544835,0.31746308727698735,-0.16283225804961574,-0.015840013856680216,0.16894893895242605,0.2718291392749275,-0.04460940251399726,0.1890499933411232,-0.5779564941001654,-0.017165861944177324,0.5260130832922164,0.07645777399408583,-0.11467319659655548,0.7429835750993038,-1.2863148711270207,-0.037691087450314756,1.1250612481260196,0.6442849668771272,-0.15744770938251976,1.3292490609061711,-1.033527366417933,-0.05756157144694979,0.8648284615826333,0.6411945722029473,-0.16389588879859754,1.1185184520322182,-0.49503927221197214,-0.04466873591860827,0.4552149549589903,0.5002044819827984,-0.15248110470585394,0.8569800522662999,-0.26963958654740966,-0.038002385728592845,0.2715570165010721,0.38934086845391125,-0.12271107846345765,0.6290857262011591,-0.14601886732561506,-0.02870467194725145,0.16765251499459277,0.30093267265282814
54,16131_hr,-0.04768566601524129,0.35530991432386805,-0.20635101228992117,-0.017495849821448396,0.23995590328337651,0.317255892895378,-0.12251675498945563,0.8415419600479273,-0.226476568278241,-0.03446048548934895,0.2828681547371055,0.4828889136868128,-0.09363926202871521,0.5031085957447399,-0.061866951427646935,-0.018335206179377797,0.07517145246574984,0.1664284959000643,-0.5934236112777185,0.21311486494052373,-0.4020823446619602,0.0,0.0,0.0,0.0005945389321739532,0.05121663582991043,-0.13890376780407482,-0.002329707556031714,0.15833681726324697,0.07556512236134204,-0.10642115674597546,0.6689518700690162,-0.13642185735909745,-0.02632885713920303,0.16952705524447118,0.32432282958347114,-0.25250934859670393,0.16981111594264667,-0.3506134413497855,0.0,0.0,0.11617690989087315,-0.01879403228781202,0.26153365664249406,-0.43226193243577615,0.0,0.0,0.06864579130898084,-0.07671849388431318,0.3444781173187356,-0.5581444273561557,-0.01672228884718549,0.5973742948940014,0.2703142315204533,-0.11807217940348849,1.2954583936947026,-0.5570767392391489,-0.061546112294433734,0.5500336885765227,0.5887668576096636,-0.1287358425090927,1.5292790920183477,-0.39709192075740624,-0.06497776552761808,0.4642993753470313,0.7352343195322489,-0.12222015882172939,1.1045438575752446,-0.26354427998588176,-0.04148418099173598,0.33350645394757017,0.5721053123485282
55,16155_hr,-0.07343455276129154,0.21385836431625252,-0.29684951403264875,-0.053507679853582624,0.25235549431300225,0.16955331298183882,-0.11720896299155073,0.741339568957013,-0.0683617976561048,-0.05457474713217865,0.0277487864744226,0.09217081320487064,-0.07839477347825115,0.7092184074312696,-0.09424059148741029,-0.06574078652390353,0.03145684514130001,-0.004579623989140272,-0.44773802391338163,0.1325612983081791,-0.1295338722269262,-0.10038279932161594,0.020614697900062817,0.041841539878651295,-0.021530104518880235,0.04686289522822352,-0.4417025550435715,-0.04436383382040892,0.3898745746244619,0.12681560512733608,-0.08499424007190604,0.7044659503053603,-0.054304793742335204,-0.04120902542031173,0.024170130886854126,0.013943758397711567,-0.03832763310467079,0.16407050980751645,-0.6348108985551189,-0.0745996876286123,0.5404780307013957,0.06296081176036801,-0.07178258846635023,0.3112147805213234,-1.9612939477159337,-0.13403047903272503,1.8214937688549833,0.6179048370610702,-0.1394729914460846,0.2625107033200034,-1.4022323232069014,-0.11925687898457946,1.4129854720990733,0.6772942468543329,-0.14328297164091827,0.6242257337140112,-0.5193661941090457,-0.07741151201260102,0.3578462334184244,0.32100500638938934,-0.15270777697213347,1.1925836957663796,-0.29451924380494593,-0.0968095348896693,0.15405926127377015,0.15673932557662743,-0.15101391671848075,1.0146898330553848,-0.18465831736238889,-0.08001572432780713,0.09617104981172221,0.11682327191427622
56,16177_hr,-0.037555608645625134,0.3283230037675689,-0.036823505872798694,-0.021348019002438462,0.015033393514807675,-0.002826412420574742,-0.05325279717787662,0.6675147572109326,-0.09398871200671041,-0.07691079330970475,0.0406314410193404,-0.0079058816651329,-0.04509319195520074,0.3453198075179163,-0.06327669058918416,-0.06111572615517131,0.014111269607389246,0.001971154869345515,-0.09551772685960357,0.01023383216913127,-0.4110653645338542,-0.013312798456156641,0.36139249712959937,0.0697314148429224,-0.019420820690354206,0.07311646507746851,-0.017551946767582437,-0.0018272351777567754,0.006686397607901886,0.026761590457907453,-0.03530775202283272,0.5054385139798016,-0.07696881099033201,-0.05918268508168247,0.023820046527093575,-0.0028822400490634554,-0.22811138507992185,0.03245454206913228,-0.8198749081089428,0.006659733047029591,0.7862113778854554,0.2641027360499169,-0.08113380259541791,0.050611420161461036,-1.4390873844467023,-0.03482567518810223,1.327590423401541,0.5499310399095786,-0.08479012810047887,0.23681973979910478,-0.8923019355142233,-0.019142128726087285,0.7953979533961872,0.38540772094702536,-0.0997302753099552,0.9328628778160909,-0.1522934585334252,-0.07056700472308233,0.030681187747355742,0.0039917278943933975,-0.05588264681766882,0.9473741293559771,-0.11262805151158685,-0.09050584757655471,0.04392803270199028,0.0006483193001061933,-0.026425943394279866,0.7413135614741464,-0.10025870029526378,-0.07862914729769402,0.04823440642029524,-0.007725797495227249
57,16376_hr,-0.059537368124087754,0.6436727904345622,-0.04736007324692079,0.05659755300445222,0.08130566814057115,0.11258836885470566,-0.04468714698025816,0.7306477842886234,-0.5546895611922172,-0.26383087105175074,0.35296726017997926,-0.13125732201766702,-0.42569735061563035,-0.24119468642320077,-0.5893913489722497,-0.005133086297597962,0.7749331452131005,0.26227449168032174,-0.06222594536631669,0.10175747933253405,-0.5634606418267488,-0.0030096798464552136,0.5052999063415979,0.17377153092460232,-0.033806547714858165,0.37923841999058805,-0.03373811775887991,0.236523224440216,0.2702141355125542,0.37281572826812226,-0.01776158296495885,0.4085544991381413,-0.6153485054265981,-0.031471893769865186,0.9454344322961747,-0.3564854267540508,-0.13273802615259492,0.14438390893413555,-0.734674299786572,-0.10427827934620174,0.921473771754717,0.43083819023319025,-0.02833472064100928,0.6510905667648048,-1.5346889187562056,-0.2544148964916572,1.8288385180184679,0.9741802861550085,-0.030174658638693175,0.8836295494396562,-2.1112000559433137,-0.5558894188542365,2.332364241919394,1.2122759217969585,-0.038632764137675635,0.8596075261085254,-1.4757276449548444,0.0,0.0,0.7107380432862005,-0.036383594744510694,0.5021175475422116,-0.08686792333148356,0.019963298765489936,-0.038203062415867434,0.07682221685236004,-0.026978618292653377,0.3214138351830836,-0.084388250425368,0.023713808562602027,0.09658071867739836,0.1724664703153103
58,16864_hr,-0.05030972227931289,0.371866501138226,-0.05685574853941672,-0.02552268228471284,0.06524841705572837,0.03756004384132624,-0.05970612229547835,0.3136483782367962,-0.10831248984809003,-0.043416789820779386,0.06499639997703135,0.058737537250641084,-0.03238590567029877,0.03992791105553229,-0.1457153924682722,-0.030388356325253087,0.10939298051140807,0.004558487538364044,-0.23962457111618143,0.06174894645177333,-0.09066313584311418,0.014077625478379803,0.04236672064433717,0.05066957820569533,-0.02566525072086596,0.22835260153178039,-0.02873254505015076,-0.019948737033815066,0.0153364836829457,0.007425701906427928,-0.04113836281520308,0.13810714061860913,-0.10566551358031542,-0.030574792499589616,0.06298971375170793,0.010955425794695535,-0.03997810579337017,0.056945393772013686,-0.343864534750361,0.011681999325974786,0.27164389749594336,0.054844526219705945,-0.0748739407259498,0.33980146155668833,-0.4681892119201329,-0.011169811099575103,0.34639900540406976,0.23180329692555698,-0.08881781451747289,0.7231776277308491,-0.37259066430126614,-0.03838078059323303,0.256899408701708,0.24661054194772938,-0.08164296913335836,1.1477347502163082,-0.28586963397478976,-0.06795559143940837,0.2008870383980971,0.2808378177009038,-0.06857986385691232,1.1212099929977108,-0.18815462639299058,-0.06958444706031783,0.1418411480588267,0.21532976145251423,-0.057287550757706494,0.6685311483514752,-0.07884150577223212,-0.050463531486064195,0.06078321853313453,0.11592991898203926
59,17378_hr,-0.12728176169216,0.7465789336324508,-0.09153732400551592,-0.061960638440085196,0.05359854501471204,-0.006382325500120137,-0.0940621136176869,0.39898308709453667,-0.07543999855552634,-0.053035879002616505,0.046916460662829486,0.08260622512151533,-0.028452523809460416,0.09105249665598315,-0.34629636762493926,-0.009834175645763306,0.29399064661075897,0.09364336349618509,-0.06633394361323255,0.0940784088345311,-0.5688899881494579,0.007201036891092364,0.46360609909527306,0.07888560473001816,-0.10530759474674335,0.5478710914114403,-0.06318592092245653,-0.05991855954648927,0.0013931282246771259,-0.03843317723754611,-0.047331563012299134,0.0693979118011329,-0.05986056976676424,-0.03223352847137596,0.031982371991422856,0.07344901328299096,-0.056840661598643503,0.12593729510578228,-1.5984019728272476,-0.01056867308706487,1.402765930215297,0.3868485972953977,-0.12638078022848648,0.0027782851277564995,-1.8903318199998744,-0.10289411702174885,1.7477553086945308,0.8520184823404845,-0.17416677759319293,-0.009185814355305808,-0.8861824928790991,-0.08937086644139174,0.934937151229689,0.6728586701234105,-0.14606736488548555,0.21544750986468264,-0.3034822692058135,-0.059311228736104504,0.25081566592865057,0.32696144588832227,-0.12238442025875977,0.6066037665577307,-0.1232277211506843,-0.06801792694936111,0.0820002207277317,0.14014108921160445,-0.09594055860962729,0.6407112861412011,-0.07524904121079612,-0.055243148010825124,0.04420169212441914,0.061953694544515096
60,17407_hr,-0.006971507414037079,0.47099295816197406,-0.1603468160549161,-0.11269458138842285,0.09860529906195807,0.002141308943059991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11805026128173836,0.10564782085178408,0.008154739924304913,0.0336340326902281,0.04935438070434869,0.09665915943131421,-0.024362909832913147,0.7129169198025082,-0.1330797547850701,-0.10600105262539015,0.05157848730761323,-0.005603402195546003,0.0,0.0,0.0,0.0,0.0,0.0,-0.09673746090547856,-0.010087400755858334,-0.7807279298432096,-0.005126186048577002,0.8401346312353563,0.23728355073555285,-0.024510517139491397,0.015561473461210831,-1.2484645273822255,-0.08078648312802285,1.3171166973298911,0.3537884227241363,0.03547035005971541,0.07302310216268666,-1.3462594666507313,-0.0739077951927668,1.3552010276199709,0.2173029201025867,0.0811929896625342,0.3839348986455655,-1.2857794459983996,-0.12229255310403131,1.1122859162709071,0.06177403688894068,0.0875613039925331,0.491448491289111,-0.9241967830604938,0.0,0.0,0.006964183184152103,0.05465425580695111,0.2830253087687406,-0.5459661096249654,0.0,0.0,0.0038607565650397428
61,19877_hr,-0.022174943348776798,0.1280695381042697,-0.17705046402883132,-0.0611137376156706,0.14227047975189888,0.016048669656308575,-0.07330739517388188,0.012635388345593135,-0.14807206367140544,-0.034981892264958396,0.08368495167312252,0.03835936590074363,-0.13270104485153608,0.051657436602791575,-0.021645479684332423,0.00948971520899359,-0.02405366782208007,0.04478271495652584,-0.06366063018546643,0.16538319558014442,-0.01990270983210809,0.0062108120287369594,-0.01455394697214852,0.021703199987556772,-0.0056950888804596965,0.13270202139337461,-0.10949285482771166,-0.06622475396004988,0.03955859703119352,0.003747921819677985,-0.08951792325679167,-0.004814397772341488,-0.07175715217072157,0.00025035068645328504,0.06207404579350297,0.045682300076023336,-0.08110716727227478,0.048741983228910324,-0.04648393432494076,-0.009935913004630656,0.017232479385027547,0.013843232254104984,-0.004678736316296961,0.10254027101344053,-0.3767795231393346,-0.08010342791080523,0.26038099625831485,0.028625227851086288,0.0067041273431582855,0.2009705985347688,-0.7652589207345033,-0.06875478775576611,0.7157336511190788,0.1362818693465691,-0.008929260818466194,0.4270073952364491,-0.9887722984082065,-0.07677468205309904,0.918005471104831,0.19594159479046724,-0.025772241699606516,0.4266974251911329,-0.7510840946125594,-0.06107340304676022,0.7149141005344835,0.18183152484932238,-0.02577521887929271,0.23337804622315364,-0.32267060229272165,-0.03904998910366631,0.32791831828807294,0.08669892595798712
62,20114_hr,-0.08208984495958557,0.7682329697116387,-0.1474965371070955,-0.03988170587607028,0.22984483779498235,0.13815913216997386,-0.08253844021703474,0.29041434679644174,-0.13540603903193565,-0.06564497417299305,0.1475240620186205,0.09818101020991567,-0.022221954608057152,0.02594695488934996,-0.44289046832070456,-0.08987327120785861,0.3140267275572769,0.03910218179733679,-0.28877416118611277,0.10045230676786239,-0.2704568423416909,0.0284564394290902,0.18298734968718833,0.11464132702774284,-0.04943103985764726,0.6249272029414835,-0.09036295908717529,-0.03134632648130688,0.10440563444380246,0.008313485220151804,-0.04911784665573683,0.0014895058277221423,-0.10270199928808546,-0.060374197297721754,0.03195016478805052,-0.02169277984217889,-0.035870094425793336,0.055542682144572385,-0.48116322631347447,-0.0180015857146619,0.36951713948091713,0.06724427163204495,-0.050213436262582754,0.14585913191879288,-0.29464140294162866,-0.019264032055989568,0.2155438098518661,6.879871433147714e-05,-0.06643526197027143,0.3279250072439192,-0.31744596352344495,-0.0717967548025263,0.1883197088493029,0.18127840065134898,-0.06934066370476824,0.6227249215357072,-0.2258591257902926,-0.11579286894565384,0.09021213521908697,0.15425527345025916,-0.07373024428394279,0.6649362840310089,-0.14825478278853393,-0.10307197029868047,0.07773422519000031,0.14918087196341656,-0.06526111411867598,0.5270131270152809,-0.10823131585890414,-0.0786984213797252,0.0604375097342927,0.11817594112276515
63,18183_hr,-0.07464328207401681,0.34241625370140943,-0.1868458582811565,-0.02959231524690788,0.170914051763543,0.09836051202474554,-0.1016209178905313,0.41470062306880323,-0.18747724463614424,-0.045096952889670715,0.17382319602183166,0.10570569719939157,-0.0247552187416155,0.11728488281045302,-0.04424041195307466,-0.031572696567023946,0.043899067116405434,0.015089520868780777,-0.40475607057623414,0.17148152660161456,-0.11079943385384311,-0.05308104111800142,0.12070322329282006,0.045368703241406357,-0.02440206934540832,0.14108818785441027,-0.11078544420608122,-0.011429414383181062,0.08922263923938488,0.03889934206890626,-0.06769379362811767,0.24836571720336822,-0.10046490688827289,-0.041601293636593754,0.0696664379843377,0.00844337138700714,-0.00930192048459804,0.06956825352916206,-0.26648677324397924,-0.04000685226147568,0.1871811708209406,0.024912400494058417,-0.038576699592697015,0.18677285930899581,-0.5604777560329105,-0.029779624090211707,0.5044504173216826,0.07286000031000578,-0.06988993962924119,0.5818383556794423,-0.37889124244871186,-0.06202055386860251,0.32120975855108025,0.12087253922828593,-0.11259932401783855,0.6733829742615205,-0.22370617990385513,-0.07102807794037437,0.16386014595902265,0.13524937159241743,-0.11269795687337646,0.6745123533391721,-0.2299286093145088,-0.07153983124154856,0.16427382217838415,0.13592421639676422,-0.10859398608675414,0.5631615804512569,-0.13341497690870655,-0.05059229733422256,0.10498064386410044,0.1064682172413844
64,18324_hr,-0.03709616308156711,0.22199653407645772,-0.07769411555982919,-0.04337576636964515,0.030735027484883208,0.0061877061983858376,-0.04023266584556151,0.19521083806586298,-0.08515953427401936,-0.046132180018559905,0.019726450968060874,0.0021287835203801187,-0.05404088027202804,0.03520492287017719,-0.03320179880991715,-0.020614620565054344,-0.025073595220934965,0.0059321108366452305,-0.20705144340481466,0.08091239496526208,0.012746103723537575,0.04375039504861403,-0.006698884025716218,0.05159788887275016,-0.027070413304973024,0.13067595659501943,-0.04151333091555741,-0.032798739549520624,0.0029900729289585558,0.010105035482304445,-0.036490443640662784,0.08595824858709,-0.04039463160537984,-0.03030309747838939,0.004823328514731485,0.035497921398571324,-0.1544401800638805,0.03608403826772653,-0.1729045224106127,0.020667156939752292,0.15153891283532972,0.06534453042974596,-0.10047489669339485,0.00407615212713391,-0.3184247291752196,0.02645344361178312,0.2513830965234619,0.11517693154667392,-0.02994251963454973,0.05160982224125509,-1.111789137655654,0.004467843385620279,0.9716521154278173,0.23550471916313356,-0.04712570215633426,0.46042650960617165,-0.8573378202939691,-0.02294012322757703,0.6665427839594694,0.15757518128349424,-0.04249026896855304,0.5999166226962747,-0.6118105085276612,-0.02965106218664692,0.4703914812042655,0.12651721658951212,-0.04070462807086514,0.5096123811128319,-0.27329281428804425,-0.04095029420824215,0.21164486851706332,0.053402297817258776
65,18356_hr,-0.07183908237594258,0.5128591252076332,-0.09509110180510948,-0.04657777792125508,0.11210248388271368,0.19914626494626494,-0.07720733872535313,0.45781533779810046,-0.23072376185592694,-0.07513956645108463,0.18889826940017393,0.17650385038960434,-0.018542146410508165,0.06167784109954807,-0.18719496399052132,-0.04446425412549829,0.13106728463373496,-0.011786760472256805,-0.4799053209068573,0.15698815894883153,-0.1623029952791711,-0.08105760801401687,0.08806570386887207,0.054019852149337654,-0.04328936397407887,0.2964417177210237,-0.03090157924357058,-0.002276190809587851,0.05588061710139902,0.07324604844525857,-0.04600268748638845,0.21450941299378032,-0.19500161202926566,-0.056450250578156926,0.12743353511838695,0.05523871988200399,-0.032649198034872484,0.18496306033003726,-0.5197123906346711,-0.012568438296270669,0.3815447907791408,0.05288629568832117,-0.08042514479528032,0.24719937388425517,-0.5739915175637748,-0.014508369699256075,0.5072746196396722,0.2897944200256071,-0.1085401345607135,0.2654520695999926,-0.46248732361844563,-0.043608984499650734,0.4435638202487004,0.40375356934693857,-0.09029094715402325,0.8680597340418634,-0.24920225718638586,-0.08942561929094858,0.19688437636427675,0.2849317127029282,-0.10625828927527801,1.0315891003480548,-0.2014748183727427,-0.09766124073138002,0.1657701106175639,0.2622171369889586,-0.10074347294216578,0.8087262428366877,-0.1332886071454506,-0.0753218678776714,0.1077443254687675,0.19755638997368688
66,18468_hr,-0.08137905945951046,0.3397739647026183,-0.18355125043819862,-0.06981062317272223,0.13294275702725597,0.12502152848021997,-0.1170288574003208,0.2354380868363063,-0.1768782912344183,-0.056058357155556314,0.10138992510441941,0.1581500874170439,-0.04822762356616823,0.25343294509442,-0.4465826276859186,-0.030856787077615137,0.3395353009807231,0.0978061804154083,-0.035244372886491994,0.10023488447631815,-0.2254856094254999,0.0,0.0,0.07321397132365193,-0.025140060266431865,0.34153636526531117,-0.27999855651283023,-0.04940483113880048,0.01316874448273233,-0.018065888264774864,-0.03871207334938394,0.25349321072261605,-0.2708006993398579,-0.06428099217220044,0.17130491654901003,0.05246018584657548,-0.020812342795466433,0.4072748477694089,-0.9807363291993809,0.0,0.0,0.1314937272673806,-0.03036309001591107,0.6390706966862446,-1.3994000235126514,-0.0815967216961776,1.2995743470022556,0.3496945600721804,-0.08238497259987664,0.769393501078386,-1.1760610575902704,-0.09241563978858888,1.0238481766183498,0.382135536794907,-0.10771821931192704,0.928930213680508,-0.9347084858905677,-0.09955369700383813,0.7316832287268293,0.3404370201284878,-0.11133584054715509,0.8933514190181375,-0.6138264351729574,-0.08720925876446471,0.461846916552182,0.25797234266809,-0.09577237479776252,0.46904581418212266,-0.13030145682150257,-0.08112974184090306,0.08937533166868611,0.10935872757730854
67,18547_hr,-0.09169469010978401,0.6634041529677955,-0.07732292455497666,-0.04210739710328756,0.07982705475579456,0.2363454523447023,-0.09105585469428545,0.5543270737231343,-0.10776162774260223,-0.06155504254388006,0.08779977271221563,0.21813019667663364,-0.027520547582543582,0.00022697579154431273,-0.16288432172562345,-0.009734784628648454,0.07323232218455392,0.005330949835111505,-0.13176816253213997,0.09153538009440165,-0.5534617244397094,0.0,0.0,0.07888183871575713,-0.04807335402299843,0.38670621407730815,-0.03521168999320927,-0.013310411206410879,0.048180592826552494,0.1035159664622429,-0.04778522090932365,0.2226169593736895,-0.12499506124539103,-0.03745851903407882,0.08685109936303555,0.09917045433843326,0.003489876969070389,0.15998633527082273,-0.671669265220484,-0.08103082240955868,0.5528361084134293,0.057698461072479564,-0.08619155476388007,0.33706301481184214,-0.5993323137616903,-0.01376681192397348,0.592655588353387,0.5738350900577155,-0.09515420597737069,0.5461163676235734,-0.3779479506037597,-0.04876844480489717,0.3089780764495075,0.39038832132903317,-0.09372270995531665,0.6906664780130601,-0.20677258408032434,-0.061336602203554136,0.16240163954777728,0.31441300800232347,-0.08462309317778645,0.626775301180467,-0.08329344085312759,-0.05404036898522086,0.0745610626005703,0.23820646178174051,-0.0793814217185819,0.5243198007891706,-0.0646146883083069,-0.04162480215334225,0.05755114783528351,0.17505594252689033
